fips_code,population_estimate_2020,population_estimate_2021,population_estimate_2022,population_estimate_2022
35043,149290.0,151478.0,153597.0,155936.0
35045,121376.0,120996.0,120569.0,120675.0
35047,27131.0,27155.0,26902.0,26668.0
35049,155043.0,155400.0,155761.0,155956.0
35051,11562.0,11519.0,11474.0,11488.0
35053,16551.0,16291.0,16111.0,15963.0
35055,34463.0,34685.0,34590.0,34405.0
35057,15062.0,15313.0,15383.0,15633.0
35059,4071.0,4096.0,3982.0,3964.0
35061,76374.0,77315.0,78201.0,79141.0
36001,314018.0,316178.0,315921.0,316659.0
36003,47328.0,46938.0,46726.0,46651.0
36005,1461151.0,1424084.0,1381808.0,1356476.0
36007,198156.0,198562.0,197258.0,196077.0
36009,76974.0,76539.0,76050.0,75600.0
36011,76147.0,75451.0,74679.0,74485.0
36013,127376.0,126183.0,125344.0,124891.0
36015,83668.0,83039.0,81641.0,81325.0
36017,47064.0,46569.0,46331.0,45920.0
36019,79699.0,78993.0,78037.0,78115.0
36021,61414.0,61961.0,61108.0,60470.0
36023,46741.0,46413.0,46081.0,45752.0
36025,44231.0,44718.0,44774.0,44410.0
36027,295901.0,298776.0,297609.0,297150.0
36029,952342.0,952912.0,948423.0,946147.0
36031,37275.0,37233.0,36763.0,36775.0
36033,47477.0,47106.0,46393.0,46502.0
36035,53100.0,52747.0,52256.0,52234.0
36037,58302.0,57889.0,57398.0,57529.0
36039,47752.0,47884.0,47345.0,47062.0
36041,5079.0,5122.0,5121.0,5082.0
36043,60037.0,60023.0,59584.0,59484.0
36045,116069.0,116902.0,115461.0,114787.0
36047,2718447.0,2637522.0,2589531.0,2561225.0
36049,26560.0,26722.0,26595.0,26548.0
36051,61590.0,61691.0,61340.0,61158.0
36053,67935.0,67382.0,67054.0,66921.0
36055,757551.0,755813.0,750887.0,748482.0
36057,49485.0,49482.0,49333.0,49368.0
36059,1390491.0,1391809.0,1385294.0,1381715.0
36061,1677232.0,1578055.0,1594543.0,1597451.0
36063,212126.0,211719.0,210467.0,209457.0
36065,231082.0,229620.0,228358.0,227555.0
36067,474192.0,471887.0,469728.0,467873.0
36069,112363.0,112661.0,112481.0,112494.0
36071,400986.0,405167.0,406491.0,407470.0
36073,40135.0,39515.0,39163.0,39124.0
36075,117429.0,117984.0,118239.0,118162.0
36077,58373.0,60732.0,60409.0,60126.0
36079,97635.0,98228.0,98312.0,98060.0
36081,2388864.0,2329008.0,2278558.0,2252196.0
36083,160871.0,160622.0,159421.0,159305.0
36085,494598.0,493547.0,491358.0,490687.0
36087,337367.0,339786.0,340357.0,340807.0
36089,108329.0,107823.0,107089.0,106940.0
36091,235793.0,237846.0,238468.0,238711.0
36093,159289.0,160046.0,159694.0,159902.0
36095,29753.0,30132.0,30091.0,30105.0
36097,17864.0,17789.0,17609.0,17507.0
36099,33516.0,33414.0,32586.0,32349.0
36101,93309.0,93087.0,92505.0,92162.0
36103,1522064.0,1533815.0,1527974.0,1523170.0
36105,78453.0,79702.0,79735.0,79920.0
36107,48348.0,48080.0,47766.0,47715.0
36109,99772.0,105966.0,104299.0,103558.0
36111,181271.0,183489.0,182320.0,182333.0
36113,65609.0,65735.0,65427.0,65380.0
36115,61091.0,60858.0,60810.0,60047.0
36117,91202.0,91149.0,90958.0,90829.0
36119,1001453.0,999856.0,991736.0,990817.0
36121,40259.0,39927.0,39601.0,39532.0
36123,24722.0,24638.0,24502.0,24472.0
37001,171960.0,173968.0,176618.0,179165.0
37003,36489.0,36364.0,36316.0,36473.0
37005,10895.0,11079.0,11193.0,11342.0
37007,22037.0,21905.0,21958.0,21897.0
37009,26584.0,26757.0,27062.0,27063.0
37011,17847.0,17522.0,17541.0,17561.0
37013,44694.0,44462.0,44400.0,44481.0
37015,17863.0,17371.0,17068.0,16922.0
37017,29632.0,29544.0,29391.0,29484.0
37019,138168.0,144843.0,152908.0,159964.0
37021,269702.0,271945.0,273790.0,275901.0
37023,87565.0,87589.0,87972.0,88338.0
37025,227219.0,231788.0,235909.0,240016.0
37027,80652.0,80547.0,80347.0,80574.0
37029,10408.0,10821.0,11090.0,11137.0
37031,67728.0,68729.0,69326.0,69615.0
37033,22697.0,22691.0,22431.0,22807.0
37035,160888.0,161675.0,163167.0,164645.0
37037,76664.0,78141.0,79939.0,81624.0
37039,28858.0,29194.0,29459.0,29959.0
37041,13703.0,13761.0,13898.0,13891.0
37043,11142.0,11375.0,11615.0,11864.0
37045,99817.0,100341.0,100653.0,101378.0
37047,50496.0,50020.0,50075.0,50121.0
37049,100307.0,100396.0,101087.0,102391.0
37051,335470.0,337888.0,336781.0,337890.0
37053,28405.0,29700.0,31008.0,31593.0
37055,37039.0,37914.0,37987.0,38110.0
37057,169203.0,170717.0,172380.0,174804.0
37059,42903.0,43652.0,44115.0,44599.0
37061,48658.0,48558.0,48934.0,49520.0
37063,325567.0,329849.0,333292.0,336892.0
37065,48775.0,48333.0,48389.0,48832.0
37067,383202.0,386376.0,389661.0,392921.0
37069,69164.0,71832.0,74400.0,77001.0
37071,228532.0,231277.0,233970.0,237242.0
37073,10452.0,10403.0,10370.0,10343.0
37075,8036.0,8008.0,8032.0,8052.0
37077,61061.0,61365.0,61702.0,62192.0
37079,20446.0,20280.0,20367.0,20530.0
37081,539321.0,542495.0,546457.0,549866.0
37083,48528.0,48353.0,47711.0,47298.0
37085,133757.0,135586.0,138478.0,141477.0
37087,62218.0,62522.0,62615.0,62969.0
37089,116574.0,117155.0,118298.0,119230.0
37091,21378.0,19953.0,19634.0,19453.0
37093,52236.0,53179.0,53691.0,54446.0
37095,4553.0,4643.0,4656.0,4607.0
37097,187683.0,192186.0,195874.0,199710.0
37099,42237.0,42587.0,43922.0,44574.0
37101,217808.0,227302.0,234902.0,241955.0
37103,9149.0,9210.0,9219.0,9401.0
37105,63434.0,64052.0,65543.0,67059.0
37107,55046.0,54683.0,54499.0,54895.0
37109,87220.0,89941.0,93108.0,95675.0
37111,44547.0,44530.0,44755.0,44893.0
37113,37098.0,37470.0,37969.0,38412.0
37115,21287.0,21728.0,21881.0,22071.0
37117,21952.0,21741.0,21478.0,21447.0
37119,1117423.0,1126283.0,1144075.0,1163701.0
37121,14900.0,14975.0,15048.0,14999.0
37123,25731.0,25862.0,25841.0,26085.0
37125,100296.0,103044.0,105491.0,106898.0
37127,95157.0,95204.0,95820.0,96551.0
37129,226326.0,230019.0,235784.0,238852.0
37131,17433.0,17116.0,16827.0,16715.0
37133,207757.0,206018.0,209031.0,213676.0
37135,143602.0,148693.0,150253.0,150626.0
37137,12300.0,12342.0,12234.0,12423.0
37139,40577.0,40807.0,41168.0,41444.0
37141,60639.0,63020.0,65698.0,68521.0
37143,13018.0,13117.0,13221.0,13377.0
37145,39187.0,39148.0,39343.0,39737.0
37147,170390.0,172235.0,173610.0,175119.0
37149,19390.0,19714.0,20012.0,20060.0
37151,144425.0,145154.0,146196.0,147458.0
37153,42914.0,42805.0,42573.0,42324.0
37155,116309.0,116142.0,116466.0,117365.0
37157,91195.0,91211.0,91966.0,92518.0
37159,147167.0,147937.0,149673.0,151661.0
37161,64486.0,64616.0,64945.0,65507.0
37163,59085.0,59022.0,59027.0,59601.0
37165,34290.0,34285.0,34350.0,34376.0
37167,62642.0,63100.0,64231.0,65699.0
37169,44572.0,44625.0,45136.0,45532.0
37171,71373.0,71257.0,71482.0,71462.0
37173,14103.0,14128.0,13936.0,13916.0
37175,33048.0,33272.0,33373.0,33549.0
37177,3241.0,3379.0,3473.0,3461.0
37179,239470.0,244259.0,249172.0,256452.0
37181,42540.0,42101.0,42154.0,42301.0
37183,1130483.0,1152301.0,1170778.0,1190275.0
37185,18596.0,18798.0,18677.0,18836.0
37187,10980.0,10883.0,10776.0,10713.0
37189,54122.0,54968.0,55013.0,54748.0
37191,117221.0,116857.0,117449.0,118686.0
37193,65916.0,65826.0,65791.0,66013.0
37195,78804.0,78241.0,78306.0,78970.0
37197,37254.0,37276.0,37507.0,37774.0
37199,18496.0,18764.0,18768.0,18938.0
38001,2195.0,2169.0,2133.0,2163.0
38003,10851.0,10815.0,10761.0,10726.0
38005,5935.0,5773.0,5772.0,5745.0
38007,933.0,963.0,1025.0,1034.0
38009,6388.0,6448.0,6384.0,6349.0
38011,2980.0,2900.0,2899.0,2867.0
38013,2194.0,2154.0,2132.0,2134.0
38015,98601.0,98965.0,99396.0,100012.0
38017,184876.0,189377.0,192713.0,196362.0
38019,3704.0,3680.0,3608.0,3596.0
38021,4969.0,4901.0,4928.0,4900.0
38023,2205.0,2182.0,2169.0,2135.0
38025,4098.0,4018.0,3994.0,4019.0
38027,2324.0,2324.0,2307.0,2263.0
38029,3286.0,3257.0,3254.0,3224.0
38031,3387.0,3364.0,3380.0,3309.0
38033,1721.0,1755.0,1746.0,1743.0
38035,73141.0,72586.0,72421.0,72708.0
38037,2286.0,2303.0,2238.0,2215.0
38039,2291.0,2281.0,2249.0,2248.0
38041,2467.0,2425.0,2411.0,2415.0
38043,2382.0,2354.0,2381.0,2342.0
38045,4101.0,4079.0,4076.0,4096.0
38047,1885.0,1863.0,1838.0,1869.0
38049,5332.0,5238.0,5195.0,5131.0
38051,2517.0,2517.0,2495.0,2488.0
38053,14776.0,13858.0,13889.0,14252.0
38055,9766.0,9823.0,9858.0,9832.0
38057,8347.0,8339.0,8327.0,8309.0
38059,33315.0,33565.0,33705.0,33895.0
38061,9788.0,9562.0,9241.0,9383.0
38063,2994.0,3049.0,2999.0,2991.0
38065,1869.0,1876.0,1862.0,1879.0
38067,6838.0,6773.0,6745.0,6661.0
38069,3982.0,3944.0,3931.0,3902.0
38071,11572.0,11611.0,11516.0,11463.0
38073,5692.0,5682.0,5647.0,5603.0
38075,2274.0,2265.0,2250.0,2279.0
38077,16534.0,16557.0,16574.0,16558.0
38079,12193.0,12067.0,11867.0,11728.0
38081,3828.0,3829.0,3804.0,3776.0
38083,1259.0,1263.0,1286.0,1266.0
38085,3880.0,3747.0,3686.0,3643.0
38087,703.0,696.0,682.0,674.0
38089,33832.0,33029.0,32718.0,33001.0
38091,1794.0,1806.0,1793.0,1782.0
38093,21540.0,21579.0,21476.0,21392.0
38095,2147.0,2128.0,2060.0,2030.0
38097,7987.0,7987.0,7955.0,7908.0
38099,10529.0,10490.0,10460.0,10305.0
38101,69921.0,69364.0,68788.0,68332.0
38103,3972.0,3903.0,3922.0,3876.0
38105,41182.0,38499.0,37966.0,39113.0
39001,27440.0,27574.0,27459.0,27521.0
39003,102125.0,101784.0,101097.0,100838.0
39005,52470.0,52183.0,52024.0,52190.0
39007,97495.0,97439.0,96960.0,96845.0
39009,62393.0,59096.0,60881.0,62706.0
39011,46472.0,46255.0,45946.0,46050.0
39013,66292.0,65899.0,65495.0,64918.0
39015,43673.0,43696.0,43700.0,43777.0
39017,390878.0,387619.0,389728.0,393043.0
39019,26702.0,26700.0,26686.0,26758.0
39021,38743.0,38794.0,38743.0,38845.0
39023,135887.0,135608.0,134732.0,134610.0
39025,208750.0,209893.0,210679.0,211972.0
39027,42028.0,42115.0,41890.0,41938.0
39029,101642.0,101352.0,100569.0,100182.0
39031,36584.0,36658.0,36615.0,36869.0
39033,42013.0,41782.0,41509.0,41529.0
39035,1262573.0,1247496.0,1236994.0,1233088.0
39037,51893.0,51642.0,51526.0,51415.0
39039,38262.0,38170.0,38128.0,38315.0
39041,215166.0,221282.0,226526.0,231636.0
39043,75481.0,74886.0,74514.0,74035.0
39045,159448.0,161209.0,162956.0,165360.0
39047,28975.0,28934.0,28832.0,28817.0
39049,1324441.0,1317346.0,1321730.0,1326063.0
39051,42646.0,42499.0,42158.0,42007.0
39053,29233.0,29224.0,29030.0,28986.0
39055,95387.0,95708.0,95491.0,95407.0
39057,168131.0,168236.0,169027.0,169691.0
39059,38423.0,38287.0,38060.0,38089.0
39061,830377.0,827430.0,824721.0,827058.0
39063,74928.0,74764.0,74774.0,74704.0
39065,30727.0,30448.0,30391.0,30368.0
39067,14491.0,14458.0,14351.0,14159.0
39069,27668.0,27560.0,27526.0,27520.0
39071,43359.0,43444.0,43426.0,43614.0
39073,28040.0,28101.0,27818.0,27540.0
39075,44227.0,44349.0,44375.0,44386.0
39077,58495.0,58412.0,58219.0,58199.0
39079,32662.0,32539.0,32611.0,32606.0
39081,65178.0,65085.0,64273.0,64026.0
39083,62803.0,62543.0,63196.0,63320.0
39085,232516.0,232222.0,231736.0,231640.0
39087,58137.0,57408.0,56572.0,56118.0
39089,178784.0,180021.0,181765.0,183201.0
39091,46116.0,46158.0,46062.0,46057.0
39093,313498.0,314216.0,316031.0,317910.0
39095,430859.0,429482.0,426719.0,425484.0
39097,43849.0,44428.0,43581.0,44602.0
39099,228009.0,226529.0,225922.0,225596.0
39101,65388.0,65310.0,64609.0,64851.0
39103,182646.0,183394.0,183489.0,184042.0
39105,22159.0,22078.0,21961.0,21767.0
39107,42542.0,42392.0,42424.0,42439.0
39109,108959.0,109411.0,110213.0,110876.0
39111,13350.0,13331.0,13215.0,13153.0
39113,537119.0,536155.0,533474.0,533796.0
39115,13762.0,13703.0,13669.0,13646.0
39117,34980.0,35205.0,35336.0,35595.0
39119,86468.0,86577.0,86114.0,86305.0
39121,14090.0,14309.0,14325.0,14311.0
39123,40296.0,40166.0,39968.0,39803.0
39125,18811.0,18902.0,18762.0,18706.0
39127,35446.0,35464.0,35471.0,35551.0
39129,58656.0,58765.0,60007.0,61086.0
39131,27072.0,27094.0,27012.0,27001.0
39133,161853.0,159076.0,161742.0,162665.0
39135,41007.0,40871.0,40574.0,40556.0
39137,34385.0,34341.0,34330.0,34199.0
39139,124966.0,125341.0,125261.0,125064.0
39141,77049.0,76500.0,76508.0,76501.0
39143,58856.0,58741.0,58567.0,58709.0
39145,73848.0,72989.0,72189.0,71969.0
39147,55054.0,54864.0,54534.0,54527.0
39149,48146.0,48023.0,47684.0,47765.0
39151,374522.0,373792.0,372785.0,372716.0
39153,539821.0,537436.0,535769.0,535733.0
39155,201681.0,201572.0,200726.0,200373.0
39157,93193.0,92618.0,91971.0,91874.0
39159,63085.0,65106.0,66876.0,69637.0
39161,28916.0,28784.0,28804.0,28704.0
39163,12801.0,12703.0,12577.0,12474.0
39165,243228.0,246828.0,249735.0,252148.0
39167,59647.0,59486.0,58868.0,58577.0
39169,116923.0,116175.0,116552.0,116510.0
39171,37078.0,36763.0,36648.0,36591.0
39173,132256.0,130310.0,131642.0,132650.0
39175,21864.0,21689.0,21552.0,21457.0
40001,19456.0,19442.0,19516.0,19627.0
40003,5711.0,5695.0,5689.0,5673.0
40005,14165.0,14294.0,14327.0,14525.0
40007,5030.0,4994.0,5019.0,5018.0
40009,22334.0,22032.0,21976.0,22042.0
40011,8701.0,8547.0,8445.0,8539.0
40013,46330.0,47126.0,48038.0,48967.0
40015,26909.0,26461.0,26237.0,26214.0
40017,155434.0,161999.0,169254.0,175829.0
40019,48042.0,48254.0,48336.0,48596.0
40021,47096.0,47659.0,48074.0,48185.0
40023,14205.0,14363.0,14407.0,14276.0
40025,2289.0,2247.0,2233.0,2191.0
40027,296236.0,298110.0,299484.0,301193.0
40029,5279.0,5304.0,5291.0,5266.0
40031,121125.0,122324.0,122225.0,121574.0
40033,5535.0,5442.0,5449.0,5427.0
40035,14141.0,14201.0,14176.0,14494.0
40037,71841.0,72224.0,72686.0,73332.0
40039,28449.0,28175.0,28039.0,28266.0
40041,40392.0,40970.0,41480.0,41703.0
40043,4475.0,4418.0,4404.0,4286.0
40045,3739.0,3733.0,3683.0,3648.0
40047,62691.0,61964.0,61951.0,62023.0
40049,25647.0,25770.0,25771.0,25865.0
40051,54881.0,55595.0,56648.0,57375.0
40053,4180.0,4145.0,4122.0,4083.0
40055,5492.0,5480.0,5546.0,5466.0
40057,2476.0,2403.0,2416.0,2392.0
40059,3252.0,3177.0,3165.0,3190.0
40061,11550.0,11615.0,11667.0,11832.0
40063,13346.0,13401.0,13434.0,13436.0
40065,24747.0,24744.0,24659.0,24669.0
40067,5322.0,5390.0,5408.0,5347.0
40069,10249.0,10332.0,10346.0,10216.0
40071,43599.0,43715.0,43738.0,43641.0
40073,15178.0,15223.0,15228.0,15481.0
40075,8501.0,8404.0,8480.0,8398.0
40077,9479.0,9454.0,9556.0,9526.0
40079,48197.0,48603.0,49002.0,49596.0
40081,33498.0,33846.0,34134.0,34562.0
40083,49736.0,50900.0,51924.0,53029.0
40085,10158.0,10237.0,10174.0,10296.0
40087,41914.0,43535.0,45410.0,47072.0
40089,30852.0,30824.0,30773.0,30660.0
40091,18950.0,19249.0,19403.0,19603.0
40093,7746.0,7636.0,7536.0,7581.0
40095,15340.0,15552.0,15921.0,15970.0
40097,39059.0,39259.0,39570.0,39889.0
40099,13876.0,13716.0,13681.0,13754.0
40101,66246.0,66267.0,66307.0,66677.0
40103,10927.0,10941.0,10845.0,10832.0
40105,9320.0,9352.0,9413.0,9438.0
40107,11268.0,11222.0,11227.0,11300.0
40109,798241.0,799845.0,803103.0,808866.0
40111,36693.0,36848.0,37011.0,37035.0
40113,45787.0,45882.0,45852.0,46130.0
40115,30222.0,30380.0,30329.0,30287.0
40117,15557.0,15707.0,15681.0,15864.0
40119,81648.0,82163.0,82701.0,83352.0
40121,43788.0,43630.0,43476.0,43479.0
40123,38095.0,38184.0,38032.0,38396.0
40125,72559.0,73045.0,73351.0,73791.0
40127,10792.0,10767.0,10709.0,10800.0
40129,3429.0,3365.0,3337.0,3295.0
40131,95386.0,96871.0,99060.0,100248.0
40133,23517.0,23542.0,23464.0,23565.0
40135,39257.0,39494.0,39801.0,40291.0
40137,42822.0,43110.0,43616.0,44014.0
40139,21289.0,20849.0,20505.0,20371.0
40141,6947.0,7040.0,6971.0,6869.0
40143,670702.0,674051.0,677061.0,682868.0
40145,81384.0,84230.0,86697.0,89280.0
40147,52615.0,52903.0,53238.0,53706.0
40149,10903.0,10899.0,10736.0,10736.0
40151,8598.0,8623.0,8602.0,8564.0
40153,20412.0,20241.0,20015.0,19947.0
41001,16731.0,16880.0,16937.0,16912.0
41003,95214.0,96321.0,97661.0,97713.0
41005,422468.0,423804.0,423118.0,423173.0
41007,41162.0,41932.0,41652.0,41102.0
41009,52724.0,53202.0,53607.0,53880.0
41011,64979.0,65126.0,64923.0,64212.0
41013,24929.0,25762.0,26377.0,26952.0
41015,23519.0,23719.0,23613.0,23296.0
41017,199464.0,205283.0,206483.0,208513.0
41019,111295.0,112149.0,112290.0,112435.0
41021,2016.0,2013.0,2008.0,2026.0
41023,7240.0,7288.0,7225.0,7215.0
41025,7507.0,7602.0,7532.0,7440.0
41027,23962.0,24086.0,24035.0,23745.0
41029,223620.0,224353.0,221669.0,220768.0
41031,24581.0,25105.0,25324.0,25454.0
41033,88238.0,88637.0,87800.0,87821.0
41035,69553.0,70246.0,70190.0,70003.0
41037,8172.0,8290.0,8373.0,8293.0
41039,383308.0,384121.0,382181.0,381181.0
41041,50510.0,51013.0,50752.0,50821.0
41043,128981.0,130120.0,130622.0,131496.0
41045,31642.0,31677.0,31858.0,32044.0
41047,346350.0,347851.0,346719.0,346741.0
41049,12221.0,12359.0,12292.0,12302.0
41051,816514.0,805319.0,794563.0,789698.0
41053,87956.0,89373.0,89593.0,89805.0
41055,1871.0,1907.0,1947.0,1951.0
41057,27461.0,27808.0,27521.0,27417.0
41059,80108.0,80153.0,80261.0,80053.0
41061,26173.0,26288.0,26165.0,25944.0
41063,7406.0,7558.0,7650.0,7674.0
41065,26640.0,26739.0,26555.0,26333.0
41067,601130.0,602453.0,600086.0,598865.0
41069,1454.0,1447.0,1435.0,1436.0
41071,107945.0,108481.0,108362.0,108644.0
42001,103798.0,105686.0,105959.0,106748.0
42003,1249565.0,1245220.0,1232605.0,1224825.0
42005,65470.0,65212.0,64704.0,64074.0
42007,167873.0,166967.0,165737.0,165631.0
42009,47568.0,47487.0,47421.0,47350.0
42011,428671.0,429635.0,431573.0,432821.0
42013,122666.0,122150.0,120734.0,120273.0
42015,59968.0,60137.0,59854.0,59695.0
42017,646173.0,647397.0,645557.0,645984.0
42019,194077.0,196759.0,197368.0,198413.0
42021,133211.0,132237.0,131429.0,130668.0
42023,4527.0,4458.0,4406.0,4380.0
42025,64752.0,65522.0,65493.0,65458.0
42027,157979.0,157984.0,157533.0,157795.0
42029,534830.0,540939.0,546638.0,549784.0
42031,37199.0,37594.0,37227.0,36970.0
42033,80432.0,78335.0,77824.0,77090.0
42035,37370.0,38015.0,37776.0,37607.0
42037,64686.0,64981.0,65289.0,65439.0
42039,83807.0,83209.0,82405.0,82001.0
42041,260258.0,265537.0,268532.0,270738.0
42043,286710.0,288252.0,288687.0,289234.0
42045,576356.0,576892.0,575873.0,576720.0
42047,30946.0,30796.0,30467.0,30198.0
42049,270578.0,269257.0,268840.0,267571.0
42051,128588.0,127122.0,125368.0,123915.0
42053,6958.0,6890.0,6603.0,6449.0
42055,155949.0,156573.0,156951.0,157854.0
42057,14579.0,14551.0,14554.0,14468.0
42059,35868.0,35284.0,34529.0,34357.0
42061,44049.0,43958.0,43297.0,43514.0
42063,83151.0,83201.0,83064.0,83094.0
42065,44487.0,44120.0,43731.0,43612.0
42067,23484.0,23355.0,23281.0,23243.0
42069,215539.0,216043.0,215750.0,216123.0
42071,552821.0,556292.0,556660.0,558589.0
42073,85970.0,85554.0,84812.0,84472.0
42075,143278.0,143759.0,143902.0,144252.0
42077,374501.0,375889.0,376274.0,377754.0
42079,325217.0,325942.0,326496.0,327388.0
42081,114125.0,113561.0,113034.0,112724.0
42083,40399.0,40317.0,39819.0,39519.0
42085,110550.0,109958.0,109137.0,108503.0
42087,46137.0,46171.0,45984.0,45922.0
42089,168314.0,168676.0,167451.0,166053.0
42091,856998.0,864249.0,865044.0,868742.0
42093,18131.0,18089.0,18054.0,17860.0
42095,312784.0,318157.0,317900.0,319091.0
42097,91545.0,90989.0,90123.0,90120.0
42099,45825.0,45943.0,46113.0,46083.0
42101,1600684.0,1589623.0,1566836.0,1550542.0
42103,58574.0,59997.0,60576.0,61247.0
42105,16383.0,16311.0,16206.0,15999.0
42107,142963.0,143157.0,143188.0,143786.0
42109,39733.0,39734.0,39506.0,39717.0
42111,74019.0,72989.0,72629.0,72197.0
42113,5828.0,5859.0,5845.0,5834.0
42115,38346.0,38417.0,38139.0,38109.0
42117,41025.0,41308.0,40967.0,40840.0
42119,42646.0,42469.0,42690.0,42042.0
42121,50365.0,50040.0,49734.0,49431.0
42123,38511.0,38161.0,37818.0,37572.0
42125,209434.0,210054.0,209940.0,210232.0
42127,51151.0,51188.0,51084.0,51262.0
42129,354346.0,353717.0,351998.0,351163.0
42131,26032.0,26106.0,26024.0,25902.0
42133,456720.0,459183.0,461049.0,464640.0
44003,170406.0,171077.0,171134.0,171278.0
44005,85515.0,85608.0,84721.0,83832.0
44007,659963.0,658782.0,657424.0,660615.0
44009,129776.0,130851.0,130256.0,129982.0
45001,24266.0,24262.0,24338.0,24434.0
45003,169168.0,171247.0,174228.0,177130.0
45005,7934.0,7714.0,7418.0,7369.0
45007,204195.0,206885.0,209652.0,213076.0
45009,13260.0,13117.0,12950.0,12974.0
45011,20586.0,20594.0,20471.0,20447.0
45013,187815.0,191997.0,196147.0,198979.0
45015,231533.0,236857.0,244952.0,255217.0
45017,14114.0,14138.0,14197.0,14186.0
45019,409899.0,414514.0,419350.0,424367.0
45021,56220.0,56098.0,56121.0,56714.0
45023,32284.0,32148.0,31993.0,32226.0
45025,43256.0,43337.0,43741.0,44031.0
45027,30841.0,30961.0,30927.0,31004.0
45029,38537.0,38459.0,38580.0,38874.0
45031,62848.0,62725.0,62436.0,62416.0
45033,28277.0,27970.0,27747.0,27698.0
45035,162043.0,163452.0,166050.0,169833.0
45037,25671.0,26274.0,26959.0,27607.0
45039,20887.0,20695.0,20450.0,20422.0
45041,136817.0,136401.0,136740.0,137214.0
45043,63509.0,63925.0,64669.0,65731.0
45045,527249.0,534648.0,547845.0,558036.0
45047,69390.0,69126.0,69223.0,69460.0
45049,18515.0,18244.0,18136.0,18122.0
45051,353765.0,366093.0,383147.0,397478.0
45053,29150.0,30431.0,31986.0,33544.0
45055,65590.0,66205.0,67850.0,69905.0
45057,96588.0,100529.0,104724.0,108215.0
45059,67634.0,67835.0,67951.0,68873.0
45061,16539.0,16272.0,16161.0,15967.0
45063,295047.0,300650.0,305105.0,309528.0
45065,9518.0,9764.0,9741.0,9941.0
45067,29086.0,28852.0,28471.0,28508.0
45069,26490.0,26235.0,26006.0,25704.0
45071,37731.0,37968.0,38315.0,38825.0
45073,78784.0,79318.0,80160.0,81221.0
45075,83954.0,82815.0,83101.0,82820.0
45077,131684.0,132097.0,133470.0,135495.0
45079,415671.0,417294.0,421526.0,425138.0
45081,18828.0,18822.0,18984.0,19123.0
45083,329379.0,335397.0,345948.0,356698.0
45085,105476.0,104854.0,103936.0,104165.0
45087,27181.0,27010.0,26739.0,26629.0
45089,30914.0,30418.0,30113.0,29891.0
45091,284028.0,289201.0,294201.0,298320.0
46003,2735.0,2736.0,2762.0,2782.0
46005,19165.0,19181.0,19488.0,19591.0
46007,3388.0,3389.0,3333.0,3305.0
46009,6970.0,7000.0,7064.0,7065.0
46011,34343.0,34696.0,35491.0,35980.0
46013,38225.0,38117.0,37901.0,37733.0
46015,5241.0,5243.0,5301.0,5311.0
46017,1939.0,1894.0,1854.0,1884.0
46019,10293.0,10542.0,10790.0,10863.0
46021,1378.0,1376.0,1355.0,1340.0
46023,9368.0,9184.0,9232.0,9240.0
46025,3853.0,3873.0,3923.0,3948.0
46027,15000.0,15165.0,15301.0,15431.0
46029,28351.0,28484.0,28736.0,28971.0
46031,3895.0,3849.0,3817.0,3782.0
46033,8335.0,8639.0,9021.0,9117.0
46035,19956.0,19899.0,19907.0,19922.0
46037,5444.0,5426.0,5475.0,5451.0
46039,4295.0,4290.0,4361.0,4354.0
46041,5225.0,5223.0,5142.0,5208.0
46043,2834.0,2811.0,2787.0,2838.0
46045,3988.0,4034.0,4071.0,4057.0
46047,6970.0,7213.0,7397.0,7393.0
46049,2132.0,2124.0,2122.0,2151.0
46051,7538.0,7552.0,7486.0,7553.0
46053,4003.0,3957.0,3999.0,4018.0
46055,1866.0,1835.0,1834.0,1851.0
46057,6166.0,6264.0,6394.0,6451.0
46059,3140.0,3079.0,3112.0,3107.0
46061,3463.0,3510.0,3479.0,3471.0
46063,1308.0,1325.0,1339.0,1324.0
46065,17740.0,17760.0,17681.0,17624.0
46067,7426.0,7377.0,7351.0,7394.0
46069,1250.0,1230.0,1199.0,1186.0
46071,2799.0,2864.0,2832.0,2776.0
46073,1648.0,1645.0,1662.0,1660.0
46075,926.0,879.0,875.0,855.0
46077,5199.0,5201.0,5279.0,5276.0
46079,11017.0,10864.0,10940.0,11031.0
46081,25844.0,26162.0,27240.0,28053.0
46083,65648.0,67992.0,71024.0,73238.0
46085,3704.0,3763.0,3705.0,3705.0
46087,5670.0,5718.0,5768.0,5809.0
46089,2402.0,2416.0,2396.0,2334.0
46091,4308.0,4324.0,4363.0,4390.0
46093,29899.0,30289.0,30702.0,30954.0
46095,1920.0,1898.0,1873.0,1851.0
46097,2304.0,2311.0,2285.0,2280.0
46099,197695.0,199904.0,203845.0,206930.0
46101,6335.0,6305.0,6382.0,6450.0
46102,13648.0,13559.0,13508.0,13434.0
46103,109566.0,111886.0,114306.0,115903.0
46105,2842.0,2825.0,2809.0,2834.0
46107,2473.0,2471.0,2446.0,2413.0
46109,10250.0,10172.0,10139.0,10206.0
46111,2326.0,2373.0,2403.0,2399.0
46115,6340.0,6261.0,6228.0,6166.0
46117,2971.0,3035.0,3017.0,3043.0
46119,1451.0,1471.0,1482.0,1494.0
46121,9323.0,9301.0,9233.0,9199.0
46123,5611.0,5580.0,5579.0,5621.0
46125,8675.0,8679.0,8888.0,9027.0
