,fips_code,state_id,county_name,state_name
13538,28005,MS,Amite,Mississippi
13540,48275,TX,Knox,Texas
13545,20187,KS,Stanton,Kansas
13575,46039,SD,Deuel,South Dakota
13586,8021,CO,Conejos,Colorado
13598,21135,KY,Lewis,Kentucky
13606,29179,MO,Reynolds,Missouri
13607,5105,AR,Perry,Arkansas
13649,2158,AK,Kusilvak,Alaska
13651,46059,SD,Hand,South Dakota
13665,13259,GA,Stewart,Georgia
13673,26131,MI,Ontonagon,Michigan
13676,27125,MN,Red Lake,Minnesota
13679,29057,MO,Dade,Missouri
13681,20179,KS,Sheridan,Kansas
13698,51103,VA,Lancaster,Virginia
13737,28077,MS,Lawrence,Mississippi
13756,47137,TN,Pickett,Tennessee
13764,40059,OK,Harper,Oklahoma
13765,31173,NE,Thurston,Nebraska
13783,48151,TX,Fisher,Texas
13808,72107,PR,Orocovis,Puerto Rico
13811,29129,MO,Mercer,Missouri
13820,40045,OK,Ellis,Oklahoma
13828,54095,WV,Tyler,West Virginia
13868,13191,GA,McIntosh,Georgia
13873,22025,LA,Catahoula,Louisiana
13874,48421,TX,Sherman,Texas
13885,29125,MO,Maries,Missouri
13907,20135,KS,Ness,Kansas
13914,31107,NE,Knox,Nebraska
13924,20153,KS,Rawlins,Kansas
13930,20185,KS,Stafford,Kansas
13935,16015,ID,Boise,Idaho
13945,37011,NC,Avery,North Carolina
13963,20023,KS,Cheyenne,Kansas
14032,48011,TX,Armstrong,Texas
14038,38095,ND,Towner,North Dakota
14071,48229,TX,Hudspeth,Texas
14084,16061,ID,Lewis,Idaho
14089,37137,NC,Pamlico,North Carolina
14106,35011,NM,De Baca,New Mexico
14108,46025,SD,Clark,South Dakota
14126,48101,TX,Cottle,Texas
14135,51025,VA,Brunswick,Virginia
14164,27029,MN,Clearwater,Minnesota
14174,20087,KS,Jefferson,Kansas
14193,21109,KY,Jackson,Kentucky
14205,8115,CO,Sedgwick,Colorado
14230,17059,IL,Gallatin,Illinois
14244,2230,AK,Skagway,Alaska
14263,51077,VA,Grayson,Virginia
14282,21105,KY,Hickman,Kentucky
14287,54021,WV,Gilmer,West Virginia
14295,37185,NC,Warren,North Carolina
14296,46045,SD,Edmunds,South Dakota
14297,31065,NE,Furnas,Nebraska
14320,27021,MN,Cass,Minnesota
14327,28021,MS,Claiborne,Mississippi
14337,46087,SD,McCook,South Dakota
14343,20165,KS,Rush,Kansas
14357,46017,SD,Buffalo,South Dakota
14388,28111,MS,Perry,Mississippi
14418,48081,TX,Coke,Texas
14430,29087,MO,Holt,Missouri
14435,50005,VT,Caledonia,Vermont
14444,13281,GA,Towns,Georgia
14450,40025,OK,Cimarron,Oklahoma
14458,54075,WV,Pocahontas,West Virginia
14462,26095,MI,Luce,Michigan
14479,48431,TX,Sterling,Texas
14495,31083,NE,Harlan,Nebraska
14506,27077,MN,Lake of the Woods,Minnesota
14529,27051,MN,Grant,Minnesota
14531,29035,MO,Carter,Missouri
14545,28015,MS,Carroll,Mississippi
14555,53019,WA,Ferry,Washington
14564,46105,SD,Perkins,South Dakota
14592,30059,MT,Meagher,Montana
14599,32017,NV,Lincoln,Nevada
14601,46125,SD,Turner,South Dakota
14602,27087,MN,Mahnomen,Minnesota
14614,46091,SD,Marshall,South Dakota
14621,2013,AK,Aleutians East,Alaska
14638,38023,ND,Divide,North Dakota
14641,26019,MI,Benzie,Michigan
14657,56011,WY,Crook,Wyoming
14659,18025,IN,Crawford,Indiana
14661,29173,MO,Ralls,Missouri
14689,38001,ND,Adams,North Dakota
14693,22091,LA,St. Helena,Louisiana
14704,51115,VA,Mathews,Virginia
14708,8091,CO,Ouray,Colorado
14738,19071,IA,Fremont,Iowa
14742,47087,TN,Jackson,Tennessee
14811,23007,ME,Franklin,Maine
14845,51157,VA,Rappahannock,Virginia
14889,20105,KS,Lincoln,Kansas
14895,1129,AL,Washington,Alabama
14921,53069,WA,Wahkiakum,Washington
14923,48433,TX,Stonewall,Texas
14929,42057,PA,Fulton,Pennsylvania
14947,17071,IL,Henderson,Illinois
14962,21061,KY,Edmonson,Kentucky
14964,38049,ND,McHenry,North Dakota
15008,38005,ND,Benson,North Dakota
15010,27081,MN,Lincoln,Minnesota
15034,5049,AR,Fulton,Arkansas
15041,48359,TX,Oldham,Texas
15042,13061,GA,Clay,Georgia
15072,26085,MI,Lake,Michigan
15136,72049,PR,Culebra,Puerto Rico
15146,13221,GA,Oglethorpe,Georgia
15162,20201,KS,Washington,Kansas
15220,29063,MO,DeKalb,Missouri
15243,29227,MO,Worth,Missouri
15252,48137,TX,Edwards,Texas
15273,30107,MT,Wheatland,Montana
15281,46007,SD,Bennett,South Dakota
15293,6091,CA,Sierra,California
15324,20019,KS,Chautauqua,Kansas
15334,46077,SD,Kingsbury,South Dakota
15346,22023,LA,Cameron,Louisiana
15361,28065,MS,Jefferson Davis,Mississippi
15400,31163,NE,Sherman,Nebraska
15403,40053,OK,Grant,Oklahoma
15429,17069,IL,Hardin,Illinois
15457,31143,NE,Polk,Nebraska
15460,48385,TX,Real,Texas
15471,13289,GA,Twiggs,Georgia
15482,49033,UT,Rich,Utah
15492,31069,NE,Garden,Nebraska
15497,28037,MS,Franklin,Mississippi
15531,37029,NC,Camden,North Carolina
15557,38033,ND,Golden Valley,North Dakota
15595,51075,VA,Goochland,Virginia
15599,46057,SD,Hamlin,South Dakota
15602,38051,ND,McIntosh,North Dakota
15644,31133,NE,Pawnee,Nebraska
15677,31071,NE,Garfield,Nebraska
15681,13149,GA,Heard,Georgia
15724,8017,CO,Cheyenne,Colorado
15734,46097,SD,Miner,South Dakota
15771,48243,TX,Jeff Davis,Texas
15784,31057,NE,Dundy,Nebraska
15792,19177,IA,Van Buren,Iowa
15832,5025,AR,Cleveland,Arkansas
15833,31181,NE,Webster,Nebraska
15835,54101,WV,Webster,West Virginia
15841,51007,VA,Amelia,Virginia
15847,30039,MT,Granite,Montana
15879,46089,SD,McPherson,South Dakota
15899,26001,MI,Alcona,Michigan
15913,32029,NV,Storey,Nevada
15924,20063,KS,Gove,Kansas
15959,13125,GA,Glascock,Georgia
15965,54065,WV,Morgan,West Virginia
15972,22107,LA,Tensas,Louisiana
15973,2105,AK,Hoonah-Angoon,Alaska
15979,38085,ND,Sioux,North Dakota
15984,72093,PR,Maricao,Puerto Rico
15989,37103,NC,Jones,North Carolina
15991,21149,KY,McLean,Kentucky
15996,46085,SD,Lyman,South Dakota
16011,31049,NE,Deuel,Nebraska
16018,20017,KS,Chase,Kansas
16031,42067,PA,Juniata,Pennsylvania
16032,38029,ND,Emmons,North Dakota
16042,48235,TX,Irion,Texas
16049,37131,NC,Northampton,North Carolina
16150,30061,MT,Mineral,Montana
16169,20199,KS,Wallace,Kansas
16171,26119,MI,Montmorency,Michigan
16187,30057,MT,Madison,Montana
16204,2068,AK,Denali,Alaska
16239,54007,WV,Braxton,West Virginia
16278,20071,KS,Greeley,Kansas
16280,38081,ND,Sargent,North Dakota
16329,21007,KY,Ballard,Kentucky
16373,16037,ID,Custer,Idaho
16378,46061,SD,Hanson,South Dakota
16404,29153,MO,Ozark,Missouri
16407,21159,KY,Martin,Kentucky
16414,55103,WI,Richland,Wisconsin
16434,54017,WV,Doddridge,West Virginia
16437,17153,IL,Pulaski,Illinois
16502,20089,KS,Jewell,Kansas
16541,17151,IL,Pope,Illinois
16555,40129,OK,Roger Mills,Oklahoma
16560,38043,ND,Kidder,North Dakota
16611,38041,ND,Hettinger,North Dakota
16616,29203,MO,Shannon,Missouri
16620,51119,VA,Middlesex,Virginia
16624,31061,NE,Franklin,Nebraska
16627,38047,ND,Logan,North Dakota
16646,40043,OK,Dewey,Oklahoma
16660,38039,ND,Griggs,North Dakota
16672,20025,KS,Clark,Kansas
16690,27069,MN,Kittson,Minnesota
16720,20197,KS,Wabaunsee,Kansas
16724,51127,VA,New Kent,Virginia
16754,35033,NM,Mora,New Mexico
16776,30019,MT,Daniels,Montana
16811,31063,NE,Frontier,Nebraska
16843,8093,CO,Park,Colorado
16876,48125,TX,Dickens,Texas
16889,51027,VA,Buchanan,Virginia
16905,8033,CO,Dolores,Colorado
16925,17013,IL,Calhoun,Illinois
16928,30051,MT,Liberty,Montana
16964,48155,TX,Foard,Texas
17005,21039,KY,Carlisle,Kentucky
17015,46069,SD,Hyde,South Dakota
17056,51037,VA,Charlotte,Virginia
17059,50009,VT,Essex,Vermont
17079,21165,KY,Menifee,Kentucky
17083,28069,MS,Kemper,Mississippi
17085,38025,ND,Dunn,North Dakota
17137,16023,ID,Butte,Idaho
17148,26113,MI,Missaukee,Michigan
17150,48345,TX,Motley,Texas
17213,48443,TX,Terrell,Texas
17247,13291,GA,Union,Georgia
17256,8027,CO,Custer,Colorado
17305,28009,MS,Benton,Mississippi
17324,13263,GA,Talbot,Georgia
17368,36049,NY,Lewis,New York
17447,37095,NC,Hyde,North Carolina
17484,20097,KS,Kiowa,Kansas
17498,46111,SD,Sanborn,South Dakota
17504,29197,MO,Schuyler,Missouri
17506,21063,KY,Elliott,Kentucky
17509,20083,KS,Hodgeman,Kansas
17542,37075,NC,Graham,North Carolina
17545,8057,CO,Jackson,Colorado
17556,20101,KS,Lane,Kansas
17581,54105,WV,Wirt,West Virginia
17621,41021,OR,Gilliam,Oregon
17652,20033,KS,Comanche,Kansas
17667,46043,SD,Douglas,South Dakota
17723,29085,MO,Hickory,Missouri
17750,46095,SD,Mellette,South Dakota
17781,38045,ND,LaMoure,North Dakota
17830,54063,WV,Monroe,West Virginia
17834,46049,SD,Faulk,South Dakota
17951,46071,SD,Jackson,South Dakota
17969,46073,SD,Jerauld,South Dakota
18001,36025,NY,Delaware,New York
18016,8047,CO,Gilpin,Colorado
18017,38063,ND,Nelson,North Dakota
18018,16003,ID,Adams,Idaho
18086,48045,TX,Briscoe,Texas
18087,38037,ND,Grant,North Dakota
18096,21119,KY,Knott,Kentucky
18108,8061,CO,Kiowa,Colorado
18160,30109,MT,Wibaux,Montana
18176,46075,SD,Jones,South Dakota
18225,21223,KY,Trimble,Kentucky
18233,36095,NY,Schoharie,New York
18264,37043,NC,Clay,North Carolina
18291,2290,AK,Yukon-Koyukuk,Alaska
18355,31087,NE,Hitchcock,Nebraska
18397,5101,AR,Newton,Arkansas
18425,36121,NY,Wyoming,New York
18446,46031,SD,Corson,South Dakota
18448,8111,CO,San Juan,Colorado
18506,38075,ND,Renville,North Dakota
18525,46003,SD,Aurora,South Dakota
18558,8023,CO,Costilla,Colorado
18572,31149,NE,Rock,Nebraska
18642,49055,UT,Wayne,Utah
18713,13265,GA,Taliaferro,Georgia
18741,46119,SD,Sully,South Dakota
18815,51029,VA,Buckingham,Virginia
18919,51063,VA,Floyd,Virginia
18945,46021,SD,Campbell,South Dakota
18981,2282,AK,Yakutat,Alaska
19030,37177,NC,Tyrrell,North Carolina
19044,51053,VA,Dinwiddie,Virginia
19093,38065,ND,Oliver,North Dakota
19170,21131,KY,Leslie,Kentucky
19180,20049,KS,Elk,Kansas
19253,48447,TX,Throckmorton,Texas
19380,16033,ID,Clark,Idaho
19466,54015,WV,Clay,West Virginia
19469,49031,UT,Piute,Utah
19481,2066,AK,Copper River,Alaska
19524,31073,NE,Gosper,Nebraska
19584,48205,TX,Hartley,Texas
19716,13007,GA,Baker,Georgia
19717,46055,SD,Haakon,South Dakota
19720,36099,NY,Seneca,New York
19758,30079,MT,Prairie,Montana
19808,48393,TX,Roberts,Texas
19932,41069,OR,Wheeler,Oregon
19955,30055,MT,McCone,Montana
19974,41055,OR,Sherman,Oregon
20049,55037,WI,Florence,Wisconsin
20051,23021,ME,Piscataquis,Maine
20102,51145,VA,Powhatan,Virginia
20206,8053,CO,Hinsdale,Colorado
20242,16025,ID,Camas,Idaho
20253,23025,ME,Somerset,Maine
20259,48389,TX,Reeves,Texas
20294,42113,PA,Sullivan,Pennsylvania
20334,32011,NV,Eureka,Nevada
20352,51017,VA,Bath,Virginia
20363,31091,NE,Hooker,Nebraska
20628,51021,VA,Bland,Virginia
20731,30075,MT,Powder River,Montana
20816,51181,VA,Surry,Virginia
20817,31077,NE,Greeley,Nebraska
20823,48263,TX,Kent,Texas
20870,2060,AK,Bristol Bay,Alaska
21221,31113,NE,Logan,Nebraska
21299,36041,NY,Hamilton,New York
21583,30011,MT,Carter,Montana
21596,54013,WV,Calhoun,West Virginia
21635,35003,NM,Catron,New Mexico
21742,31015,NE,Boyd,Nebraska
22046,32009,NV,Esmeralda,Nevada
22069,54071,WV,Pendleton,West Virginia
22199,51049,VA,Cumberland,Virginia
22263,49009,UT,Daggett,Utah
22296,46063,SD,Harding,South Dakota
22321,30033,MT,Garfield,Montana
22327,50017,VT,Orange,Vermont
22458,25019,MA,Nantucket,Massachusetts
22504,38091,ND,Steele,North Dakota
22671,38083,ND,Sheridan,North Dakota
22866,38071,ND,Ramsey,North Dakota
23093,38013,ND,Burke,North Dakota
23113,31085,NE,Hayes,Nebraska
23182,8079,CO,Mineral,Colorado
23219,35021,NM,Harding,New Mexico
23244,37073,NC,Gates,North Carolina
23381,12125,FL,Union,Florida
23846,6003,CA,Alpine,California
23945,30037,MT,Golden Valley,Montana
24011,28055,MS,Issaquena,Mississippi
24043,31165,NE,Sioux,Nebraska
24106,21237,KY,Wolfe,Kentucky
24204,26083,MI,Keweenaw,Michigan
24239,48033,TX,Borden,Texas
24240,30103,MT,Treasure,Montana
24296,30045,MT,Judith Basin,Montana
24404,51045,VA,Craig,Virginia
24524,31103,NE,Keya Paha,Nebraska
24650,48173,TX,Glasscock,Texas
24761,48311,TX,McMullen,Texas
25051,31171,NE,Thomas,Nebraska
25543,30069,MT,Petroleum,Montana
25894,51091,VA,Highland,Virginia
25965,50013,VT,Grand Isle,Vermont
26061,2164,AK,Lake and Peninsula,Alaska
26116,48269,TX,King,Texas
26263,38007,ND,Billings,North Dakota
26313,31183,NE,Wheeler,Nebraska
26375,21201,KY,Robertson,Kentucky
26406,31115,NE,Loup,Nebraska
26601,21189,KY,Owsley,Kentucky
26865,31117,NE,McPherson,Nebraska
26923,31075,NE,Grant,Nebraska
26957,51133,VA,Northumberland,Virginia
27386,48261,TX,Kenedy,Texas
27716,31005,NE,Arthur,Nebraska
27937,38087,ND,Slope,North Dakota
28740,31009,NE,Blaine,Nebraska
29012,31007,NE,Banner,Nebraska
29540,51097,VA,King and Queen,Virginia
29892,51036,VA,Charles City,Virginia
30370,48301,TX,Loving,Texas
